Data;Eur;GBP;USD;CAD;AUD;SGD;CHF;JPY;KRW;BRL;RUB
11/06/2017;1,00;0,60;1,15;1,61;1,20;1,44;1,33;111,34;1225,62;45,88;65,15
12/06/2017;1,00;0,88;4,73;1,41;1,73;2,59;1,48;140,63;1881,40;8,54;81,93
13/06/2017;1,00;0,75;3,49;1,64;1,80;3,15;1,36;90,59;1225,40;21,47;40,88
14/06/2017;1,00;0,90;3,40;1,50;1,20;2,50;1,15;94,49;1189,15;23,61;69,68
15/06/2017;1,00;0,59;2,36;1,29;1,26;1,57;1,45;163,30;1827,61;54,32;52,97
16/06/2017;1,00;0,91;0,83;1,41;1,58;2,18;1,60;136,30;1351,72;33,01;25,88
17/06/2017;1,00;0,87;4,46;1,27;1,22;2,04;1,14;93,34;1018,68;24,06;76,17
18/06/2017;1,00;0,82;1,40;1,32;1,25;3,42;1,63;115,91;996,86;37,71;37,65
19/06/2017;1,00;0,72;2,40;1,34;2,00;3,85;1,14;119,94;1107,81;37,81;80,98
20/06/2017;1,00;0,59;2,97;1,38;1,62;2,51;1,67;153,82;1677,69;6,20;30,72
21/06/2017;1,00;0,58;1,16;1,61;1,24;2,23;1,52;124,91;1517,99;39,89;43,25
22/06/2017;1,00;0,78;1,68;1,53;2,00;2,44;1,33;166,36;1434,12;29,02;53,07
23/06/2017;1,00;0,94;2,90;1,65;2,06;1,67;1,36;126,47;1674,73;34,66;69,76
24/06/2017;1,00;0,87;3,20;1,73;1,86;1,99;1,52;142,87;1416,04;25,59;61,08
25/06/2017;1,00;0,73;2,11;1,23;1,39;3,56;1,12;148,19;1803,79;38,08;42,89
26/06/2017;1,00;0,77;3,96;1,35;1,78;1,79;1,10;89,33;1476,51;12,43;82,55
27/06/2017;1,00;0,94;1,21;1,71;1,96;3,14;1,55;155,44;1342,36;42,71;35,80
28/06/2017;1,00;0,85;3,90;1,72;1,60;2,25;1,12;151,69;1922,01;9,45;76,09
29/06/2017;1,00;0,66;2,25;1,32;1,88;1,86;1,28;139,79;1954,49;5,30;38,61
30/06/2017;1,00;0,96;4,53;1,60;1,91;3,62;1,18;168,26;939,28;19,04;78,60
01/07/2017;1,00;0,88;4,40;1,55;1,66;1,56;1,26;152,79;1327,06;29,39;89,28
02/07/2017;1,00;0,78;2,02;1,75;1,86;2,38;1,11;165,12;989,78;20,86;30,50
03/07/2017;1,00;0,66;2,09;1,54;1,32;3,15;1,42;97,69;1214,95;17,70;46,06
04/07/2017;1,00;0,77;1,50;1,32;2,00;2,11;1,36;109,25;959,53;54,10;52,86
05/07/2017;1,00;0,87;1,00;1,69;1,66;3,64;1,11;137,16;1146,94;47,83;37,19
06/07/2017;1,00;0,85;2,19;1,58;1,66;3,08;1,09;112,42;1952,24;27,17;65,03
07/07/2017;1,00;0,62;3,20;1,34;1,76;1,76;1,03;114,51;1896,70;46,22;52,95
08/07/2017;1,00;0,85;1,68;1,35;1,55;1,66;1,38;117,08;1694,80;15,66;70,98
09/07/2017;1,00;0,88;2,32;1,39;1,67;2,78;1,30;92,57;1311,49;25,57;31,45
10/07/2017;1,00;0,92;0,98;1,51;1,36;3,11;1,67;153,53;1732,96;2,71;73,30
11/07/2017;1,00;0,76;1,66;1,62;1,26;1,78;1,14;147,34;1484,94;40,64;59,18
12/07/2017;1,00;0,70;1,57;1,78;1,99;3,38;1,09;150,41;1081,73;16,40;72,44
13/07/2017;1,00;0,84;3,63;1,31;1,61;2,04;1,53;105,60;1448,99;37,56;25,61
14/07/2017;1,00;0,94;1,41;1,30;1,44;2,95;1,25;143,78;1214,52;27,27;30,16
15/07/2017;1,00;0,76;1,73;1,63;1,77;1,62;1,52;169,11;1577,45;12,67;82,27
16/07/2017;1,00;0,60;3,97;1,22;1,94;2,70;1,27;119,59;1797,73;2,27;57,86
17/07/2017;1,00;0,73;3,14;1,81;1,90;3,04;1,32;164,08;1785,29;50,10;85,06
18/07/2017;1,00;0,74;4,54;1,40;2,02;2,03;1,27;103,21;1640,58;39,61;86,44
19/07/2017;1,00;0,58;2,00;1,69;1,75;3,30;1,64;139,98;1838,48;25,50;30,42
20/07/2017;1,00;0,76;2,48;1,51;1,64;1,59;1,15;94,84;1506,69;4,28;79,55
21/07/2017;1,00;0,94;1,99;1,69;1,29;2,00;1,32;163,37;992,62;28,58;65,05
22/07/2017;1,00;0,63;0,86;1,64;1,35;3,57;1,64;104,21;1594,79;39,80;37,50
23/07/2017;1,00;0,82;4,53;1,80;2,00;2,18;1,47;159,95;1908,43;19,71;70,01
24/07/2017;1,00;0,82;3,05;1,81;1,92;1,71;1,19;115,66;1760,93;28,98;27,70
25/07/2017;1,00;0,58;2,06;1,40;1,37;2,28;1,65;148,98;1608,61;10,25;91,60
26/07/2017;1,00;0,80;2,59;1,49;1,84;3,08;1,14;151,32;1568,79;45,57;68,41
27/07/2017;1,00;0,77;1,67;1,55;1,50;1,62;1,09;140,79;1086,34;41,19;49,13
28/07/2017;1,00;0,74;1,72;1,55;1,46;3,58;1,34;135,03;1285,83;23,65;57,10
29/07/2017;1,00;0,96;4,49;1,67;1,84;2,64;1,62;106,18;1388,16;3,93;73,79
30/07/2017;1,00;0,60;1,44;1,72;1,33;3,56;1,19;104,75;1529,20;31,81;66,41
31/07/2017;1,00;0,96;2,88;1,27;1,76;1,73;1,52;119,74;1550,67;50,44;53,12
01/08/2017;1,00;0,83;3,55;1,80;1,31;2,49;1,48;143,51;1532,47;18,69;87,31
02/08/2017;1,00;0,96;4,60;1,65;1,29;2,94;1,07;103,48;985,17;37,67;75,64
03/08/2017;1,00;0,83;1,05;1,80;1,46;2,01;1,67;127,77;955,86;46,25;42,72
04/08/2017;1,00;0,97;0,83;1,55;1,51;3,01;1,58;137,51;965,44;18,22;57,39
05/08/2017;1,00;0,87;2,33;1,32;1,64;1,96;1,35;144,15;1869,42;41,10;42,17
06/08/2017;1,00;0,69;1,27;1,27;1,56;2,13;1,48;137,02;1019,11;46,72;52,45
07/08/2017;1,00;0,76;4,08;1,25;2,03;3,44;1,34;121,81;1014,51;38,79;65,24
08/08/2017;1,00;0,80;4,52;1,25;2,05;2,57;1,50;115,16;1774,17;34,41;70,91
09/08/2017;1,00;0,64;0,96;1,48;2,06;3,20;1,25;168,49;1796,12;23,22;93,42
10/08/2017;1,00;0,89;3,75;1,73;1,82;1,86;1,10;128,60;1193,99;33,33;67,14
11/08/2017;1,00;0,83;2,22;1,63;1,20;3,47;1,08;117,23;1969,92;52,74;26,26
12/08/2017;1,00;0,64;1,23;1,71;1,47;1,73;1,41;158,48;972,40;49,92;29,82
13/08/2017;1,00;0,97;3,20;1,53;1,59;2,18;1,53;145,84;963,40;27,22;29,15
14/08/2017;1,00;0,68;0,91;1,71;1,46;3,19;1,50;162,48;1474,71;21,11;75,16
15/08/2017;1,00;0,66;1,23;1,61;1,92;1,51;1,54;114,82;1401,23;10,52;89,48
16/08/2017;1,00;0,84;1,64;1,33;2,03;2,85;1,10;149,95;1502,44;27,38;93,22
17/08/2017;1,00;0,87;1,69;1,66;1,17;1,67;1,28;110,21;1918,06;6,52;61,22
18/08/2017;1,00;0,88;4,65;1,50;1,88;1,60;1,62;114,42;1034,21;14,40;44,16
19/08/2017;1,00;0,71;2,93;1,25;1,19;3,18;1,14;145,03;1566,77;8,97;84,42
20/08/2017;1,00;0,60;4,50;1,27;1,87;1,48;1,15;103,06;1597,17;35,28;83,53
21/08/2017;1,00;0,91;2,19;1,43;1,27;2,26;1,46;110,27;978,88;41,83;26,42
22/08/2017;1,00;0,81;1,30;1,52;1,31;3,89;1,25;90,49;1350,41;35,05;82,69
23/08/2017;1,00;0,75;1,52;1,67;1,84;2,08;1,34;117,19;1714,91;18,36;45,54
24/08/2017;1,00;0,65;0,86;1,29;2,04;3,58;1,55;115,27;1408,33;53,55;67,89
25/08/2017;1,00;0,66;4,34;1,58;1,72;3,10;1,20;106,84;1133,57;52,46;77,83
26/08/2017;1,00;0,71;4,19;1,48;1,21;2,29;1,52;138,05;1643,71;24,17;85,20
27/08/2017;1,00;0,67;4,21;1,24;1,65;3,30;1,58;94,10;1246,95;24,71;40,16
28/08/2017;1,00;0,82;4,44;1,45;1,71;3,77;1,33;129,42;1028,89;33,21;81,42
29/08/2017;1,00;0,64;3,52;1,52;1,36;2,86;1,00;116,91;1029,22;18,60;34,61
30/08/2017;1,00;0,92;1,46;1,47;1,77;2,88;1,59;162,42;1604,89;20,27;57,56
31/08/2017;1,00;0,80;2,37;1,57;1,92;3,11;1,03;94,63;1112,54;7,35;50,61
01/09/2017;1,00;0,71;1,59;1,44;1,65;2,14;1,15;143,99;1079,54;54,92;69,83
02/09/2017;1,00;0,62;4,31;1,41;1,97;3,53;1,52;153,25;1925,97;52,21;75,28
03/09/2017;1,00;0,67;2,39;1,51;1,43;2,35;1,04;111,88;1394,55;37,23;78,75
04/09/2017;1,00;0,80;2,65;1,74;1,74;1,62;1,05;163,61;1401,75;44,56;67,82
05/09/2017;1,00;0,57;2,17;1,53;1,72;3,26;1,22;113,12;1188,12;38,24;43,05
06/09/2017;1,00;0,92;1,39;1,52;1,40;3,26;1,33;119,95;1665,74;25,83;70,86
07/09/2017;1,00;0,67;3,35;1,57;1,46;3,41;1,36;91,89;1735,70;28,97;24,99
08/09/2017;1,00;0,62;1,21;1,23;1,69;3,70;1,16;147,00;1361,15;1,97;27,35
09/09/2017;1,00;0,74;2,68;1,59;1,89;2,29;0,99;148,17;1247,73;14,66;91,73
10/09/2017;1,00;0,72;2,42;1,78;1,24;2,23;0,99;148,36;1061,30;52,35;73,40
11/09/2017;1,00;0,76;3,65;1,70;1,57;1,62;1,65;119,99;1666,02;20,93;74,81
12/09/2017;1,00;0,91;2,63;1,44;1,52;2,96;1,36;98,54;958,80;43,16;24,58
13/09/2017;1,00;0,98;2,13;1,25;1,22;2,87;1,49;153,86;1367,80;14,35;43,39
14/09/2017;1,00;0,78;2,81;1,80;1,30;1,44;1,36;149,63;1360,93;45,32;40,45
15/09/2017;1,00;0,96;1,67;1,24;1,70;3,11;1,01;108,11;1021,79;22,64;23,71
16/09/2017;1,00;0,69;1,42;1,66;1,98;3,58;1,60;107,36;1253,80;52,02;53,99
17/09/2017;1,00;0,88;2,44;1,39;1,34;3,71;1,05;124,98;965,29;29,07;66,38
18/09/2017;1,00;0,87;4,76;1,34;1,76;3,01;1,60;89,56;980,58;21,58;65,84
19/09/2017;1,00;0,84;0,98;1,46;1,74;2,04;1,36;133,36;1759,28;49,78;52,85
20/09/2017;1,00;0,70;1,80;1,57;1,82;3,01;1,21;114,54;1349,77;27,74;43,60
21/09/2017;1,00;0,90;1,02;1,77;1,76;2,01;1,28;157,74;1567,03;21,36;81,35
22/09/2017;1,00;0,78;4,51;1,81;1,40;2,03;1,18;140,01;957,56;25,81;53,14
23/09/2017;1,00;0,81;4,76;1,40;2,07;2,72;1,55;117,54;949,70;24,22;49,38
24/09/2017;1,00;0,58;1,35;1,43;1,93;1,66;1,61;134,50;1327,55;27,27;65,20
25/09/2017;1,00;0,59;3,33;1,59;1,95;2,39;1,51;101,02;1523,83;6,57;79,67
26/09/2017;1,00;0,87;3,78;1,22;2,06;1,54;1,02;110,47;1637,03;25,65;43,08
27/09/2017;1,00;0,89;2,18;1,25;1,39;1,99;1,53;110,97;1541,01;34,82;30,01
28/09/2017;1,00;0,75;3,95;1,66;1,68;3,86;1,20;162,62;1412,04;12,87;28,25
29/09/2017;1,00;0,89;4,46;1,36;1,69;3,52;1,39;137,51;1033,32;54,71;42,76
30/09/2017;1,00;0,90;3,84;1,37;1,40;3,36;1,00;134,60;1200,57;27,01;55,36
01/10/2017;1,00;0,63;2,65;1,26;1,71;2,74;1,32;165,27;1155,98;32,37;87,83
02/10/2017;1,00;0,70;2,03;1,37;1,98;1,74;1,10;106,62;1571,94;48,30;72,32
03/10/2017;1,00;0,82;3,87;1,78;1,67;3,79;1,28;149,94;1444,66;40,38;78,18
04/10/2017;1,00;0,94;2,56;1,25;1,99;2,05;1,27;90,29;1910,38;23,67;56,13
05/10/2017;1,00;0,93;4,26;1,52;1,55;2,52;1,67;151,20;1737,47;17,22;65,93
06/10/2017;1,00;0,76;1,07;1,76;1,67;1,91;1,10;107,25;1464,54;42,08;65,51
07/10/2017;1,00;0,73;1,25;1,40;1,71;2,95;1,36;163,61;1966,04;41,75;29,96
08/10/2017;1,00;0,85;4,13;1,75;1,33;3,03;1,44;142,24;1670,42;25,72;31,12
09/10/2017;1,00;0,70;2,75;1,27;1,89;2,48;1,21;115,76;1953,09;47,14;57,56
10/10/2017;1,00;0,87;4,30;1,51;1,96;2,81;1,18;131,38;1824,59;35,52;70,14
11/10/2017;1,00;0,79;1,74;1,27;1,18;2,44;1,45;163,75;1004,53;55,39;72,68
12/10/2017;1,00;0,88;2,12;1,70;1,94;1,55;1,16;154,48;1483,01;3,61;37,85
13/10/2017;1,00;0,97;3,70;1,40;1,91;3,56;1,60;164,47;1668,59;35,78;40,16
14/10/2017;1,00;0,60;2,10;1,73;1,95;3,36;1,52;111,99;1123,89;37,21;37,56
15/10/2017;1,00;0,58;2,55;1,48;1,81;1,70;1,10;152,34;945,94;3,79;63,51
16/10/2017;1,00;0,76;3,10;1,80;1,80;2,53;1,51;105,39;1104,04;14,83;77,51
17/10/2017;1,00;0,68;1,63;1,46;1,32;1,54;1,14;135,92;1181,20;53,23;44,32
18/10/2017;1,00;0,74;2,55;1,51;1,58;3,32;1,53;140,34;1598,32;7,39;30,05
19/10/2017;1,00;0,65;4,17;1,79;1,62;2,24;1,66;143,30;1826,02;30,98;47,95
20/10/2017;1,00;0,83;4,10;1,32;1,45;1,45;1,31;137,58;983,06;5,65;51,32
21/10/2017;1,00;0,73;4,51;1,30;2,04;3,38;0,99;156,68;1847,90;28,37;71,72
22/10/2017;1,00;0,89;2,84;1,31;1,91;2,40;1,45;106,65;1233,05;24,86;89,11
23/10/2017;1,00;0,63;2,03;1,25;1,97;3,42;1,11;128,94;1534,63;17,24;67,27
24/10/2017;1,00;0,64;3,98;1,79;2,03;3,09;1,14;153,96;1662,61;36,44;56,99
25/10/2017;1,00;0,78;1,57;1,59;1,40;2,24;1,29;167,20;1772,22;32,09;38,35
26/10/2017;1,00;0,75;3,73;1,32;1,27;3,48;1,15;122,18;1527,82;38,61;26,69
27/10/2017;1,00;0,62;2,67;1,44;1,32;2,46;1,12;133,33;1080,06;13,46;82,53
28/10/2017;1,00;0,70;1,59;1,39;1,58;1,56;1,52;124,80;1650,69;30,50;29,53
29/10/2017;1,00;0,87;2,70;1,58;1,69;1,64;1,32;156,97;1228,87;6,29;71,59
30/10/2017;1,00;0,81;3,02;1,24;1,25;1,84;1,02;124,82;1874,34;48,92;28,26
31/10/2017;1,00;0,59;4,20;1,58;1,44;2,54;1,60;141,59;1665,65;50,55;32,51
01/11/2017;1,00;0,60;4,42;1,74;1,51;2,02;1,46;164,18;1145,88;42,79;65,57
02/11/2017;1,00;0,92;3,42;1,71;1,79;2,88;1,06;105,07;1228,22;5,46;61,89
03/11/2017;1,00;0,73;3,74;1,80;1,25;3,40;0,99;147,04;1408,93;5,95;92,45
04/11/2017;1,00;0,84;2,20;1,62;1,31;2,02;1,43;131,73;1307,11;41,65;85,92
05/11/2017;1,00;0,84;1,78;1,39;1,91;3,17;1,43;141,35;1144,12;5,22;72,80
06/11/2017;1,00;0,66;3,19;1,64;1,70;3,18;1,60;159,83;1632,12;15,75;28,46
07/11/2017;1,00;0,88;2,90;1,78;1,96;3,07;1,21;103,83;1691,07;12,11;68,99
08/11/2017;1,00;0,94;1,68;1,55;1,76;2,65;1,63;157,15;1697,29;44,86;61,78
09/11/2017;1,00;0,74;3,84;1,64;1,38;1,74;1,54;99,81;1374,35;9,28;57,51
10/11/2017;1,00;0,74;1,19;1,21;2,05;3,81;1,51;120,00;1148,26;3,85;70,48
11/11/2017;1,00;0,94;1,41;1,32;1,38;2,37;1,49;95,02;1395,00;14,31;23,82
12/11/2017;1,00;0,64;1,68;1,23;1,22;1,72;1,00;94,77;1825,40;16,71;24,58
13/11/2017;1,00;0,74;2,56;1,68;1,22;2,22;1,50;121,07;1056,52;43,38;24,70
14/11/2017;1,00;0,68;1,25;1,51;1,88;2,99;1,12;145,66;1097,40;10,20;68,93
15/11/2017;1,00;0,73;2,23;1,59;1,24;3,74;1,17;149,93;1974,89;49,83;25,12
16/11/2017;1,00;0,84;2,92;1,42;1,53;3,02;1,43;128,03;1677,89;35,97;76,06
17/11/2017;1,00;0,84;3,83;1,38;1,32;3,71;1,34;135,11;1877,93;45,91;25,09
18/11/2017;1,00;0,65;3,00;1,80;1,19;2,12;1,36;124,93;1223,75;15,86;57,51
19/11/2017;1,00;0,88;4,19;1,22;1,40;3,24;1,28;121,95;1937,21;29,08;93,57
20/11/2017;1,00;0,96;4,18;1,39;1,17;1,51;1,66;148,67;1926,59;4,18;40,13
21/11/2017;1,00;0,75;1,99;1,36;1,29;2,86;1,24;101,46;1763,06;23,05;56,32
22/11/2017;1,00;0,60;1,56;1,42;1,27;1,99;1,03;116,11;1642,34;30,08;50,68
23/11/2017;1,00;0,69;4,11;1,65;1,17;2,18;1,48;138,18;1205,97;11,68;51,18
24/11/2017;1,00;0,62;0,88;1,23;1,36;2,85;1,05;168,86;1398,39;35,91;58,05
25/11/2017;1,00;0,87;1,22;1,23;1,44;3,24;1,26;108,47;1799,97;39,57;49,08
26/11/2017;1,00;0,67;2,74;1,63;1,48;3,27;1,61;133,93;1534,41;31,71;81,39
27/11/2017;1,00;0,77;3,04;1,78;1,74;2,90;1,02;129,73;1566,38;32,09;41,34
28/11/2017;1,00;0,69;3,08;1,73;1,76;3,90;1,55;103,79;1265,21;26,06;40,22
29/11/2017;1,00;0,69;4,71;1,68;1,28;3,92;1,24;109,13;1324,40;42,09;64,43
30/11/2017;1,00;0,80;1,55;1,23;1,18;2,55;1,05;162,78;1886,90;29,10;91,76
01/12/2017;1,00;0,86;2,71;1,31;1,36;1,74;1,26;152,29;1107,90;16,38;40,24
02/12/2017;1,00;0,74;3,84;1,26;1,51;3,42;1,43;167,14;1528,34;45,74;72,53
03/12/2017;1,00;0,64;1,02;1,81;1,85;1,72;1,55;93,46;1876,17;14,47;47,41
04/12/2017;1,00;0,85;4,25;1,77;1,96;2,25;1,54;126,38;1698,58;20,80;83,94
05/12/2017;1,00;0,87;4,53;1,43;1,25;3,32;1,61;164,82;1630,76;4,77;85,97
06/12/2017;1,00;0,81;3,82;1,31;1,54;2,09;1,12;104,00;1860,51;44,82;76,59
07/12/2017;1,00;0,78;3,83;1,48;2,00;2,82;1,39;168,11;1687,95;49,51;49,54
08/12/2017;1,00;0,98;0,97;1,74;1,84;1,77;1,34;123,89;1075,39;43,58;59,96
09/12/2017;1,00;0,79;2,15;1,80;1,42;2,87;1,05;160,79;1514,91;46,21;49,01
10/12/2017;1,00;0,70;4,19;1,62;1,54;3,62;0,99;168,40;1041,63;53,36;47,52
11/12/2017;1,00;0,79;3,12;1,28;1,87;2,40;1,03;162,21;1386,35;32,55;32,95
12/12/2017;1,00;0,98;1,44;1,46;2,00;1,45;1,23;132,93;1894,06;48,22;51,26
13/12/2017;1,00;0,72;2,21;1,54;1,69;2,94;1,39;168,48;1249,85;45,39;37,96
14/12/2017;1,00;0,71;3,65;1,78;1,26;2,20;1,60;128,40;1045,53;15,18;37,46
15/12/2017;1,00;0,63;1,59;1,50;1,49;2,61;1,52;164,39;1568,45;38,76;28,36
16/12/2017;1,00;0,80;2,99;1,25;1,21;3,21;1,01;101,55;1274,77;30,35;68,08
17/12/2017;1,00;0,88;2,02;1,79;1,91;3,20;1,04;137,63;1474,47;3,37;83,88
18/12/2017;1,00;0,77;4,05;1,40;1,96;3,70;1,01;108,19;1260,92;23,37;42,52
19/12/2017;1,00;0,62;2,09;1,34;1,68;1,76;1,63;142,82;1624,61;42,19;79,66
20/12/2017;1,00;0,70;2,44;1,23;1,40;3,53;1,18;169,02;1794,21;2,10;45,21
21/12/2017;1,00;0,92;3,41;1,44;1,96;1,81;1,01;121,22;1071,64;23,34;46,99
22/12/2017;1,00;0,94;2,68;1,57;1,31;2,58;1,19;108,41;1797,67;37,21;59,73
23/12/2017;1,00;0,80;3,01;1,44;1,87;1,47;1,44;151,28;1119,07;2,53;41,93
24/12/2017;1,00;0,74;1,93;1,39;1,18;2,09;1,59;163,01;1725,95;36,71;33,55
25/12/2017;1,00;0,78;4,29;1,37;1,18;1,99;0,99;102,98;1131,07;27,49;46,38
26/12/2017;1,00;0,66;2,84;1,43;1,17;1,72;1,04;115,25;1771,16;11,73;30,54
27/12/2017;1,00;0,74;4,48;1,71;1,55;2,93;1,13;98,16;1781,22;16,14;63,70
28/12/2017;1,00;0,87;2,70;1,71;1,27;3,00;1,65;89,68;1864,08;6,55;72,22
29/12/2017;1,00;0,70;3,69;1,23;1,42;2,23;1,66;153,94;1619,71;47,99;53,19
30/12/2017;1,00;0,83;4,52;1,70;1,26;2,50;1,28;100,77;1550,97;50,91;49,97
31/12/2017;1,00;0,63;4,65;1,55;1,76;2,90;1,19;123,36;1793,12;25,75;81,20
01/01/2018;1,00;0,85;4,45;1,50;1,21;1,72;1,20;136,36;1300,01;40,14;77,98
02/01/2018;1,00;0,92;3,69;1,51;1,80;2,49;1,32;166,74;1349,08;31,53;52,28
03/01/2018;1,00;0,97;0,94;1,70;1,87;2,48;1,20;128,22;1586,69;32,46;63,87
04/01/2018;1,00;0,91;0,97;1,23;1,84;2,88;1,06;115,64;1676,65;25,11;66,32
05/01/2018;1,00;0,88;0,88;1,63;1,72;3,57;1,58;161,81;1642,06;37,29;89,04
06/01/2018;1,00;0,93;3,39;1,54;1,60;2,43;1,01;107,47;1348,46;24,94;42,59
07/01/2018;1,00;0,93;4,18;1,80;2,06;3,46;1,42;164,97;1217,56;42,65;58,98
08/01/2018;1,00;0,63;3,77;1,78;1,97;1,62;1,22;154,62;1986,66;45,54;88,60
09/01/2018;1,00;0,63;3,21;1,76;1,38;3,26;1,55;112,60;1622,13;26,47;34,75
10/01/2018;1,00;0,83;3,29;1,60;1,98;1,48;1,46;169,49;1409,35;13,26;87,35
11/01/2018;1,00;0,73;4,33;1,79;1,83;1,59;1,03;102,74;1397,19;9,74;92,18
12/01/2018;1,00;0,93;4,24;1,30;1,51;2,48;1,19;166,35;1941,87;5,13;52,87
13/01/2018;1,00;0,64;4,23;1,30;1,77;3,19;1,65;156,29;1983,87;16,71;53,33
14/01/2018;1,00;0,95;4,65;1,78;1,67;3,73;1,66;122,96;1213,90;40,15;65,67
15/01/2018;1,00;0,87;2,12;1,35;1,23;1,45;1,05;145,02;1820,27;13,10;72,72
16/01/2018;1,00;0,68;4,60;1,53;1,47;1,72;1,48;108,27;1795,61;26,41;64,56
17/01/2018;1,00;0,62;4,11;1,31;1,33;1,75;1,06;120,54;1579,19;43,69;66,12
18/01/2018;1,00;0,84;4,48;1,80;1,49;3,18;1,26;130,84;1746,50;8,74;78,16
19/01/2018;1,00;0,65;4,28;1,35;1,43;2,29;1,48;119,34;1212,98;34,21;57,45
20/01/2018;1,00;0,58;1,58;1,55;1,62;2,52;1,54;123,58;1095,39;14,44;50,86
21/01/2018;1,00;0,61;3,50;1,38;1,89;2,89;1,44;102,94;1205,53;31,12;58,47
22/01/2018;1,00;0,74;4,37;1,24;1,83;2,04;1,21;113,43;1704,37;35,90;23,68
23/01/2018;1,00;0,79;3,31;1,25;1,19;3,93;1,28;128,36;1951,05;16,19;28,16
24/01/2018;1,00;0,91;1,88;1,46;1,30;1,63;1,51;91,64;1087,92;36,99;93,64
25/01/2018;1,00;0,88;4,75;1,65;1,94;3,39;1,31;165,64;1791,05;55,03;25,06
26/01/2018;1,00;0,80;4,69;1,41;1,36;1,75;1,12;166,65;1544,60;43,46;29,47
27/01/2018;1,00;0,62;4,58;1,69;1,62;1,72;1,53;113,45;1309,85;55,21;68,58
28/01/2018;1,00;0,59;1,77;1,81;1,57;3,47;1,21;129,36;1052,74;14,77;65,55
29/01/2018;1,00;0,69;2,87;1,60;1,85;1,85;1,03;117,82;1226,44;14,07;55,74
30/01/2018;1,00;0,74;1,24;1,77;1,95;1,91;1,40;127,18;1665,45;9,65;75,42
31/01/2018;1,00;0,96;2,57;1,81;1,55;3,33;1,64;127,16;1494,78;11,41;51,28
01/02/2018;1,00;0,68;3,54;1,40;1,38;3,34;1,33;160,98;1137,23;52,51;65,90
02/02/2018;1,00;0,92;2,33;1,67;1,18;3,33;0,99;132,41;1790,66;43,06;42,99
03/02/2018;1,00;0,84;2,89;1,40;1,56;1,89;1,13;167,76;1206,74;34,52;24,10
04/02/2018;1,00;0,91;1,28;1,49;1,52;1,75;1,27;137,83;1598,97;30,48;81,79
05/02/2018;1,00;0,66;3,70;1,54;1,18;3,00;1,66;159,20;1784,72;7,87;49,76
06/02/2018;1,00;0,68;2,26;1,46;1,35;2,41;1,33;138,22;1535,99;22,76;31,72
07/02/2018;1,00;0,76;1,92;1,65;1,71;3,48;1,01;107,12;1600,71;9,61;76,67
08/02/2018;1,00;0,73;4,51;1,70;1,95;1,93;1,26;103,63;1875,03;35,25;30,06
09/02/2018;1,00;0,58;3,66;1,55;1,98;3,85;1,37;140,88;1286,94;37,16;79,13
10/02/2018;1,00;0,61;1,62;1,44;1,30;2,42;1,04;139,36;1586,18;5,71;49,77
11/02/2018;1,00;0,63;2,31;1,34;1,55;2,54;1,58;91,36;1953,25;8,57;27,32
12/02/2018;1,00;0,59;2,03;1,67;1,88;1,78;1,61;150,15;1689,33;8,69;26,02
13/02/2018;1,00;0,67;2,31;1,41;2,00;2,09;1,36;112,68;1753,83;31,86;71,91
14/02/2018;1,00;0,89;2,54;1,41;2,06;2,39;0,99;94,52;1703,89;34,86;90,75
15/02/2018;1,00;0,70;3,66;1,43;1,40;3,61;1,56;128,93;1982,95;40,53;64,87
16/02/2018;1,00;0,95;1,85;1,30;1,53;3,18;1,03;160,73;1343,76;8,17;73,88
17/02/2018;1,00;0,59;1,23;1,68;1,91;2,51;1,43;152,88;1935,88;42,53;80,74
18/02/2018;1,00;0,68;3,21;1,57;1,46;1,68;1,17;121,11;1030,71;27,29;52,74
19/02/2018;1,00;0,95;1,08;1,44;1,75;1,88;1,00;156,01;1594,67;26,65;91,49
20/02/2018;1,00;0,69;3,67;1,46;2,04;1,83;1,31;149,67;1257,78;19,83;31,83
21/02/2018;1,00;0,75;3,27;1,73;1,62;2,88;1,59;162,81;1166,36;17,49;65,00
22/02/2018;1,00;0,69;4,72;1,29;2,06;2,03;1,34;146,98;1489,75;29,86;80,66
23/02/2018;1,00;0,78;2,37;1,39;1,36;2,51;1,64;156,46;1842,84;26,63;77,65
24/02/2018;1,00;0,79;0,92;1,67;1,61;2,41;1,65;138,82;1023,51;48,19;53,41
25/02/2018;1,00;0,79;2,22;1,32;1,36;1,96;1,38;118,98;1799,26;40,73;87,11
26/02/2018;1,00;0,82;0,87;1,56;1,75;3,36;1,08;135,90;1486,41;32,37;44,15
27/02/2018;1,00;0,74;2,79;1,49;1,85;2,55;1,07;146,14;1076,14;5,90;63,74
28/02/2018;1,00;0,69;3,84;1,30;1,99;2,50;1,11;106,74;1392,31;21,99;87,15
01/03/2018;1,00;0,81;1,02;1,68;1,63;3,88;1,42;102,70;1980,34;54,97;87,42
02/03/2018;1,00;0,59;0,96;1,32;1,64;2,33;1,10;161,50;1145,78;9,97;23,80
03/03/2018;1,00;0,68;2,01;1,49;1,66;2,76;1,04;123,15;1371,50;43,28;34,82
04/03/2018;1,00;0,87;3,31;1,75;1,87;2,12;1,10;124,68;1829,96;32,32;88,04
05/03/2018;1,00;0,97;2,08;1,31;1,46;2,35;1,07;159,23;1382,73;38,04;56,41
